Job Title,Job Salary,Key Skills,Role Category,Functional Area,Industry,Role
Civil structure Engineer Marine,Not Disclosed by Recruiter,marine structural_engineering site_engineering port_management construction civil_engineering,Site_Engineering,Site_Engineering Project_Management,Oil_and_Gas Energy Power Infrastructure,Civil Engineer-Land Development
Hiring Account Manager,Not Disclosed by Recruiter,client_account_management communication_skills,HR Recruitment IR,HR Recruitment Administration IR,Recruitment Staffing,Employee Relations Manager
Aso seo Manager Online Gaming App,Not Disclosed by Recruiter,sem seo marketing web_analytics social_media campaign_management online_marketing seo_manager,Online Digital_Marketing,Marketing Advertising MR PR Media_Planning,Animation Gaming,Search Engine Optimisation /SEO Specialist
Quality Analyst QA QC,Not Disclosed by Recruiter,quality_processes com development website c technical testing it web_design quality application ui web design test_plan web_development developer organizing pl applications,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Medical Coder,"1,75,000-2,00,000",medicinal_chemistry biotechnology communication_skills clinical_research microbiology medical_records ms_office medical_coding,Drug_Regulatory_Affairs Documentation,Medical Healthcare R&D Pharmaceuticals Biotechnology,Medical Healthcare Hospitals,Documentation/Medical Writing
Electrical engineering,Not Disclosed by Recruiter,electrical_engineering construction mechanical infrastructure,Site_Engineering,Site_Engineering Project_Management,Construction Engineering Cement Metals,Construction-General Building
Executive Advertising Marketing,Not Disclosed by Recruiter,direct_marketing travel order_management digital_media campaign_management media_sales work_under_pressure be advertising_executive language_skills,Marketing,Marketing Advertising MR PR Media_Planning,IT-Software Software_Services,Direct Marketing Executive
Risk Analyst Urgent Hiring,"3,00,000-7,00,000",credit_risk_management investment_banking credit_analysis risk_analysis credit_risk credit_management credit_control cfa,Retail Personal_Banking,Financial_Services Banking Investments Insurance,Banking Financial_Services Broking,Credit Analyst-Corporate Banking
Mobile Video Producer Director Editor Graphic FX Youtube Facebook VIDE,"2,00,000-3,50,000",video_editor scriptwriter youtube final_cut_pro adobe_premiere_pro corel,Production Technical,TV Films Production Broadcasting,Media Entertainment Internet,Assistant Director/Director
SQL Server Integration Services Analysts,Not Disclosed by Recruiter,j2ee sql_server_integration_services sql_database,Programming_&_Design,IT_Software,BPO Call_Centre ITeS,System Analyst
ATM Service Engineer,Not Disclosed by Recruiter,install_base service_engineering customer_relationship atm_engineer field_service field_engineering installation maintenance troubleshooting,Technical_Support,IT_Hardware Technical_Support Telecom_Engineering,Banking Financial_Services Broking,Customer Support Engineer/Technician
Critical Opening java Developer,Not Disclosed by Recruiter,java hibernate struts spring,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Full Stack Developer Frontend Backend Development,Not Disclosed by Recruiter,javascript react.js node.js design_patterns data_structure rdbms mysql postgresql,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Software Engineer UI Development Html css javascript,Not Disclosed by Recruiter,ui html css javascript jquery angularjs bootstrap ajax node.js,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
STEM Instructor,Not Disclosed by Recruiter,lab_assistant coding electronics logistics_management mathematics business_executive robotics teaching,Teachers,Teaching Education Training Counselling,IT-Software Software_Services,Special Education Teacher
SEO Analyst,Not Disclosed by Recruiter,seo_analyst training spark web_technologies,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Technical Advisor Grants Months Contract with NGO,Not Disclosed by Recruiter,grants finance partner_assessment grant_management fund_management budgets compliance financial_assessment,Other,Accounts Finance Tax Company_Secretary Audit,NGO Social_Services Regulators Industry_Associations,Outside Consultant
Engineering Manager Ecommerce System,Not Disclosed by Recruiter,java build_&_release system_design project_management performance_tuning solution_architect python cto,Project_Management,IT_Software,Internet Ecommerce,Project Manager-IT/Software
Sr Marketing Executive Assistant Manager BTL,Not Disclosed by Recruiter,senior_marketing_executive,HR Recruitment IR,HR Recruitment Administration IR,Industrial_Products Heavy_Machinery,Training Manager
Branch Service Manager Bank,Not Disclosed by Recruiter,service_management service_excellence cross_selling service operation bank nbfc portfolio,Retail Personal_Banking,Financial_Services Banking Investments Insurance,Banking Financial_Services Broking,Branch Manager
Dotnet with MVC or Angular Developer,Not Disclosed by Recruiter,angular_dotnet angularjs angular dot_net_developer .net_developer mvc asp.net_mvc dot_net dotnet_developer,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Urgent Opening Desktop Support Engineer Immediate Joiner,Not Disclosed by Recruiter,outlook_configuration os_installation pc_assembling networking desktop_support software_installation vendor_coordination hardware troubleshooting software_support,Programming_&_Design,IT_Software,IT-Hardware_&_Networking,Team Lead/Technical Lead
Guest Relation Executive,Not Disclosed by Recruiter,comm guest_relation_executive presentable basic house business_executive,Front_Office Customer_Care,Hotels Restaurants,Travel Hotels Restaurants Airlines Railways,Front Office/Guest Relations Executive/Manager
Marketin Manager Assistant Manager Marketing,Not Disclosed by Recruiter,tally ui online_marketing assistant_manager_marketing online_sales corporate digital_marketing photoshop business_executive marketing,Marketing,Marketing Advertising MR PR Media_Planning,Retail Wholesale,Marketing Manager
VP Finance,"50,00,000-80,00,000",financial_institution mis income_tax consolidation credit_rating taxation finance banking,Senior_Management,Accounts Finance Tax Company_Secretary Audit,Automobile Auto_Anciliary Auto_Components,Head/VP/GM-CFO/Financial Controller
Hiring a Big Consultant AM Valuation,Not Disclosed by Recruiter,business_valuation relative_valuation dcf,Operations Processes,Financial_Services Banking Investments Insurance,Strategy Management_Consulting_Firms,Investment/Treasury Manager
Full Stack Front End Developer,Not Disclosed by Recruiter,front_end pdf mvvm sql_database coding debugging licensing business_applications,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Hiring Share Point Developer,Not Disclosed by Recruiter,rest css sharepoint_development server_side wss_development sharepoint bootstrap sharepoint_developer javascript jquery office_365 visual_studio,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Purchase Stores Executive,Not Disclosed by Recruiter,store_executive,Purchase Material_Management,Purchase Logistics Supply_Chain,Internet Ecommerce,Purchase Executive
purchase manager,Not Disclosed by Recruiter,chemical purchase_vendor_development monitoring procurement chemical_purchase chemical_engineering pharma ups engineering_procurement,Purchase Material_Management,Purchase Logistics Supply_Chain,IT-Software Software_Services,Purchase Executive
Openings Dot Net Freshers,Not Disclosed by Recruiter,c# mvc_framework asp.net .net javascript sql_server,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Team Lead Architect,Not Disclosed by Recruiter,construction lead_architect architecture engineering_management autocad time_management concept_development windows ms_office,Programming_&_Design,IT_Software,Recruitment Staffing,Team Lead/Technical Lead
Job Opportunity Oracle Techno,"15,00,000-30,00,000",payroll hris techno_-_functional oracle aol sql,Programming_&_Design,IT_Software,IT-Software Software_Services,Team Lead/Technical Lead
Vacancy Graphic Designer,"1,50,000-4,00,000",design vray sketchup graphic_designing interior_designing interior_architecture,Interior_Design,Architecture Interior_Design,Architecture Interior_Design,Interior Designer
HR Legal Manager,"3,00,000-4,75,000",legal_management hr recruitment hr_manager senior_hr_executive,HR Recruitment IR,HR Recruitment Administration IR,IT-Software Software_Services,HR Manager
Head of Midrange Product Estate Mgmt,Not Disclosed by Recruiter,change_management payment_processing event_management disaster_recovery problem_management as400 incident_management support_services scheduling service_operations,Operations,ITES BPO KPO LPO Customer_Service Operations,Recruitment Staffing,Operations Manager
Specialist Commercial container,"8,00,000-14,00,000",lcl cha fcl,Logistics,Purchase Logistics Supply_Chain,Iron_and_Steel,Logistics Manager
Assistant Director Corporate Strategy Consulting Firm,Not Disclosed by Recruiter,corporate_strategy financial_consulting strategy_consulting,Senior_Management,Strategy Management_Consulting Corporate_Planning,Strategy Management_Consulting_Firms,CEO/MD/Director
Sr Software Engineer Java,Not Disclosed by Recruiter,aix hibernate websphere linux jsp struts html windows apache,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Need Dot Net Developer malad,Not Disclosed by Recruiter,.net,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Domestic Hindi BPO Need th th Pass Freshers Customer Care,"1,50,000-3,25,000",inbound_process bpo customer_care_executive customer_care domestic_bpo night_shift customer_care_officer international_bpo,Other,ITES BPO KPO LPO Customer_Service Operations,BPO Call_Centre ITeS,Fresher
